"","text","subject_label","subject_predicted"
"424","No need to discuss sources of error unless you have evidence that they actually affected the outcome",4,4
"425","This figure is not needed. In a lab report, typically only the alternative biological hypothesis is listed as it can be used to derive the others. In addition, you only need to state the statistical test used in the methods section and the P-value in your results or discussion.",3,1
"426","Have to have references in the discussion section",1,2
"427","Eight because they were placed in four container.",3,3
"428","You can use “rpm”",3,2
"429","Due to the uncertain nature of science, avoid words such as “correct” as your data can be interpreted differently by others. As such, I would use “supported”",2,2
"430","Re-check this value, it is too large. Also, follow this format t-stat=_, d.f.=_, p=_",3,3
"431","Do not use a table just for the statistic outcome",3,3
"432","Which one? Did you also use a post hoc test? If so, which one?",3,3
"433","No hypothesis – does not meet basic criteria",1,1
"434","Citation formatting",3,3
"435","What is the stimuli to open Ca++ channels, the arrival of an AP or the opening of K+ channels? You should be precise.",3,2
"436","This discussion could be expanded a bit to include more primary literature, although the information in it is technically sufficient.",4,1
"437","Never use quotes in scientific writing",2,2
"438","And please give me these p-values.",3,3
"439","To make this section more concise, just say “x was not greater than y (figure 1)” instead of listing the means and standard deviations in the text. Make sure you refer to the figures",3,3
"440","Follow the formatting instructions in the citation formatting section (page 51) to construct your citation lists and in-text citations.",3,3
"441","not as many or they are modified",4,3
"442","informal",2,2
"443","You should reference your figures in this section when talking about your results from them",3,3
"444","Any research showing this might help to fill out your intro a bit more",4,2
"445","Only the food was obtained from here",3,3
"446","What did they find about Lanthanum chloride? A bit more detail would be nice.",4,4
"447","Add a zero in front of your decimals “0.8%”",3,3
"448","These are raw data",3,3
"449","We always want to stay away from this word!",2,2
"450","Your figure caption should relay what you want me to get out of looking at this figure.",3,3
"451","Revise to make formal",2,2
"452","You state this as a fact, but I think it’s your hypothesis. What background information can you find to introduce/contextualize your experiment? You need to talk about the possible effects of adding shelter before you present your hypothesis. There is some literature out there on coral reef fish using corals as hiding places from other fish, for example, and I’m sure you can think of other ways to find this information.",4,4
"453","We never prove things, no matter how hard we try…",2,2
"454","Specify molarity",3,3
"455","Still days",3,3
"456","This needs to be backed up by past research results.",4,2
"457","You spend almost no time discussing this or providing examples of past soruces",4,4
"458","This is not the most scientific statement, so I wouldn’t include it",3,2
"459","This…standard deviation doesn’t make sense.",3,3
"460","I would probably start the discussion with this. And instead have the flow ofNot significant-&gt;But we noticed… -&gt; Therefore, we think in the future we can…It also allows us to begin with the main conclusion of the discussion (Was the difference significant?)",2,2
"461","You didn’t test light, this part of the discussion is irrelevant to your experiment.I think you may have had trouble finding sources to back up your particular study and that’s why you are kind of all over the place in the discussion. Ask your group mates or consult the science librarian if you need help finding sources.",4,4
"462","Find a different way to phrase this so it is more concise",2,3
"463","Reasoning goes into discussion.",2,2
"464","You shouldn’t reference another experiment if you are talking about your own here",4,3
"465","Where are your citations in your intro?",3,2
"466","Do not write sentences just for the statistical outcome. Check example form last lab.",3,3
"467","How is this different from the figure? Avoid repeating information",3,3
